set,point_id,easting,northing,point_type,ept_block,status,n_points,n_ground,cover_r2.5,pai_r2.5,ncell_r2.5,cover_r5,pai_r5,ncell_r5,cover_r7.5,pai_r7.5,ncell_r7.5,cover_r10,pai_r10,ncell_r10,cover_r15,pai_r15,ncell_r15,cover_r25,pai_r25,ncell_r25,cover_ladder_spread,gps_utc_min,gps_utc_max,gps_span_days,box_laz,struct_npz,struct_status,n_struct_all,n_struct_class2,surface_check_mm,slope_deg
gen1_2008_control,L10-7024 Mower VRS,507275.61,4838139.126,L1O,MN_SEDriftless_3_2021,ok,231620,112561,0.026729,0.054184,1,0.005808,0.011763,5,0.008496,0.017331,9,0.01431,0.029411,13,0.071203,0.18538,29,0.183804,0.495735,81,0.177996,2021-05-08 16:00,2021-05-08 16:30,0.021,data/derived/control_boxes/gen1_2008_control__L10-7024_Mower_VRS.laz,data/derived/control_structure/gen1_2008_control__L10-7024_Mower_VRS.npz,ok,3065,2252,0.0,1.4362
gen1_2008_control,L1O-7005 Mower VRS,499360.315,4847207.32,L1O,MN_SEDriftless_3_2021,ok,126367,81967,0.0,0.0,1,0.0,0.0,5,0.0,0.0,9,0.0,0.0,13,0.0,0.0,29,0.002692,0.005922,81,0.002692,2021-05-09 15:41,2021-05-09 16:07,0.018,data/derived/control_boxes/gen1_2008_control__L1O-7005_Mower_VRS.laz,data/derived/control_structure/gen1_2008_control__L1O-7005_Mower_VRS.npz,ok,1417,1401,0.0,0.7787
gen1_2008_control,L1O-7015 Mower VRS,502616.326,4831647.021,L1O,MN_SEDriftless_3_2021,ok,129001,93758,0.105145,0.222186,1,0.065284,0.140979,5,0.07631,0.166625,9,0.062836,0.136605,13,0.047823,0.104747,29,0.037536,0.086679,81,0.067609,2021-05-08 18:04,2021-05-08 18:32,0.019,data/derived/control_boxes/gen1_2008_control__L1O-7015_Mower_VRS.laz,data/derived/control_structure/gen1_2008_control__L1O-7015_Mower_VRS.npz,ok,1749,1275,0.0,6.0039
gen1_2008_control,L1O-7034 Mower VRS,508167.454,4830218.785,L1O,MN_SEDriftless_3_2021,ok,102662,77537,0.0,0.0,1,0.065453,0.158563,5,0.055919,0.129778,9,0.066788,0.158778,13,0.039631,0.091695,29,0.019621,0.045065,81,0.066788,2021-05-08 18:45,2021-05-08 18:45,0.0,data/derived/control_boxes/gen1_2008_control__L1O-7034_Mower_VRS.laz,data/derived/control_structure/gen1_2008_control__L1O-7034_Mower_VRS.npz,ok,1960,1315,0.0,1.3386
gen1_2008_control,L1O-7041 Mower VRS,500431.536,4822783.802,L1O,MN_SEDriftless_3_2021,ok,117813,91397,0.0,0.0,1,0.0,0.0,5,0.0,0.0,9,0.0,0.0,13,0.0,0.0,29,0.0,0.0,81,0.0,2021-05-09 15:36,2021-05-09 16:03,0.019,data/derived/control_boxes/gen1_2008_control__L1O-7041_Mower_VRS.laz,data/derived/control_structure/gen1_2008_control__L1O-7041_Mower_VRS.npz,ok,1446,1414,0.0,0.3283
gen1_2008_control,L1O-7200 Mower VRS,508182.073,4851824.954,L1O,MN_SEDriftless_3_2021,ok,91293,87886,0.0,0.0,1,0.0,0.0,5,0.0,0.0,9,0.0,0.0,13,0.0,0.0,29,0.0,0.0,81,0.0,2021-05-09 14:19,2021-05-09 14:19,0.0,data/derived/control_boxes/gen1_2008_control__L1O-7200_Mower_VRS.laz,data/derived/control_structure/gen1_2008_control__L1O-7200_Mower_VRS.npz,ok,1487,1439,0.0,1.8682
gen1_2008_control,L1O-7206 Mower VRS,516382.078,4850229.77,L1O,MN_SEDriftless_3_2021,ok,92612,91122,0.0,0.0,1,0.0,0.0,5,0.0,0.0,9,0.0,0.0,13,0.0,0.0,29,0.0,0.0,81,0.0,2021-05-09 14:58,2021-05-09 14:58,0.0,data/derived/control_boxes/gen1_2008_control__L1O-7206_Mower_VRS.laz,data/derived/control_structure/gen1_2008_control__L1O-7206_Mower_VRS.npz,ok,1485,1464,0.0,0.0168
gen1_2008_control,L1O-7210 Mower VRS,520195.322,4842947.304,L1O,MN_SEDriftless_3_2021,ok,92113,87109,0.0,0.0,1,0.0,0.0,5,0.0,0.0,9,0.0,0.0,13,0.0,0.0,29,0.0,0.0,81,0.0,2021-05-11 14:53,2021-05-11 14:53,0.0,data/derived/control_boxes/gen1_2008_control__L1O-7210_Mower_VRS.laz,data/derived/control_structure/gen1_2008_control__L1O-7210_Mower_VRS.npz,ok,1476,1429,0.0,0.6351
gen1_2008_control,L1O-7215 Mower VRS,529889.5,4830878.118,L1O,MN_SEDriftless_3_2021,ok,93344,83789,0.0,0.0,1,0.001387,0.002784,5,0.003346,0.006728,9,0.002316,0.004658,13,0.001666,0.003348,29,0.001093,0.0022,81,0.003346,2022-05-06 21:25,2022-05-06 21:25,0.0,data/derived/control_boxes/gen1_2008_control__L1O-7215_Mower_VRS.laz,data/derived/control_structure/gen1_2008_control__L1O-7215_Mower_VRS.npz,ok,1485,1272,0.0,1.2176
gen1_2008_control,L1O-7224 Mower VRS,522676.549,4829219.881,L1O,MN_SEDriftless_3_2021,ok,101114,93068,0.0,0.0,1,0.0,0.0,5,0.0,0.0,9,0.0,0.0,13,0.0,0.0,29,0.0,0.0,81,0.0,2021-05-08 19:17,2021-05-08 19:17,0.0,data/derived/control_boxes/gen1_2008_control__L1O-7224_Mower_VRS.laz,data/derived/control_structure/gen1_2008_control__L1O-7224_Mower_VRS.npz,ok,1615,1500,0.0,1.3354
gen1_2008_control,L1O-7226 Mower VRS,529989.491,4824446.189,L1O,MN_SEDriftless_3_2021,ok,92936,85460,0.0,0.0,1,0.0,0.0,5,0.0,0.0,9,0.0,0.0,13,0.0,0.0,29,0.0,0.0,81,0.0,2022-04-27 19:28,2022-04-27 19:28,0.0,data/derived/control_boxes/gen1_2008_control__L1O-7226_Mower_VRS.laz,data/derived/control_structure/gen1_2008_control__L1O-7226_Mower_VRS.npz,ok,1491,1299,0.0,3.1815
gen1_2008_control,L1O-7233 Mower VRS,523244.821,4823655.255,L1O,MN_SEDriftless_3_2021,ok,221461,124345,0.0,0.0,1,0.0,0.0,5,0.0,0.0,9,0.0,0.0,13,0.0,0.0,29,0.0,0.0,81,0.0,2021-05-09 15:32,2021-05-26 12:46,16.885,data/derived/control_boxes/gen1_2008_control__L1O-7233_Mower_VRS.laz,data/derived/control_structure/gen1_2008_control__L1O-7233_Mower_VRS.npz,ok,3272,2393,0.0,2.2784
gen1_2008_control,L1O-7238 Mower VRS,533042.21,4843050.686,L1O,MN_SEDriftless_3_2021,ok,235660,158370,0.0,0.0,1,0.0,0.0,5,0.0,0.0,9,0.0,0.0,13,0.0,0.0,29,0.001818,0.003674,81,0.001818,2022-05-07 00:56,2022-05-15 16:02,8.63,data/derived/control_boxes/gen1_2008_control__L1O-7238_Mower_VRS.laz,data/derived/control_structure/gen1_2008_control__L1O-7238_Mower_VRS.npz,ok,9048,4580,0.0,1.1624
gen1_2008_control,L1O-7245 Mower VRS,535348.12,4839558.738,L1O,MN_SEDriftless_3_2021,ok,113747,97828,0.0,0.0,1,0.0,0.0,5,0.0,0.0,9,0.00064,0.001286,13,0.00043,0.000862,29,0.000154,0.000309,81,0.00064,2022-05-06 23:55,2022-05-06 23:55,0.0,data/derived/control_boxes/gen1_2008_control__L1O-7245_Mower_VRS.laz,data/derived/control_structure/gen1_2008_control__L1O-7245_Mower_VRS.npz,ok,1977,1773,0.0,3.0698
gen1_2008_control,L1O-7247 Mower VRS,535431.066,4850328.159,L1O,MN_SEDriftless_3_2021,ok,243433,153476,0.0,0.0,1,0.0,0.0,5,0.0,0.0,9,0.000373,0.000747,13,0.000335,0.000671,29,0.000357,0.000717,81,0.000373,2022-05-07 23:30,2022-05-08 00:07,0.026,data/derived/control_boxes/gen1_2008_control__L1O-7247_Mower_VRS.laz,data/derived/control_structure/gen1_2008_control__L1O-7247_Mower_VRS.npz,ok,1518,1399,0.0,3.5646
gen1_2008_control,L1O-7254 Mower VRS,526639.434,4850214.235,L1O,MN_SEDriftless_3_2021,ok,93400,92174,0.0,0.0,1,0.0,0.0,5,0.0,0.0,9,0.0,0.0,13,0.0,0.0,29,0.0,0.0,81,0.0,2021-05-09 14:56,2021-05-09 14:56,0.0,data/derived/control_boxes/gen1_2008_control__L1O-7254_Mower_VRS.laz,data/derived/control_structure/gen1_2008_control__L1O-7254_Mower_VRS.npz,ok,1487,1469,0.0,0.3744
gen1_2008_control,L1O-7261 Mower VRS,536794.02,4822898.085,L1O,MN_SEDriftless_3_2021,ok,234845,159281,0.014753,0.029726,1,0.004207,0.008462,5,0.003564,0.007161,9,0.003162,0.00635,13,0.003353,0.00673,29,0.003249,0.006521,81,0.011591,2022-04-27 18:39,2022-04-27 18:50,0.007,data/derived/control_boxes/gen1_2008_control__L1O-7261_Mower_VRS.laz,data/derived/control_structure/gen1_2008_control__L1O-7261_Mower_VRS.npz,ok,1668,1463,0.0,2.6273
gen1_2008_control,L1O-7267 Mower VRS,537192.717,4830928.512,L1O,MN_SEDriftless_3_2021,ok,253060,190770,0.0,0.0,1,0.0,0.0,5,0.0,0.0,9,0.0,0.0,13,0.0,0.0,29,0.0,0.0,81,0.0,2022-05-06 21:28,2022-05-06 21:43,0.011,data/derived/control_boxes/gen1_2008_control__L1O-7267_Mower_VRS.laz,data/derived/control_structure/gen1_2008_control__L1O-7267_Mower_VRS.npz,ok,3565,3137,0.0,0.4737
gen1_2008_control,L1O-7271 Mower VRS,507323.195,4822799.649,L1O,MN_SEDriftless_3_2021,ok,92495,90013,0.0,0.0,1,0.0,0.0,5,0.0,0.0,9,0.0,0.0,13,0.0,0.0,29,0.0,0.0,81,0.0,2021-05-09 15:35,2021-05-09 15:35,0.0,data/derived/control_boxes/gen1_2008_control__L1O-7271_Mower_VRS.laz,data/derived/control_structure/gen1_2008_control__L1O-7271_Mower_VRS.npz,ok,1475,1455,0.0,1.512
gen1_2008_control,L2T-7004 Mower VRS,499212.572,4846927.971,L2T,MN_SEDriftless_3_2021,ok,89403,83720,0.0,0.0,1,0.0,0.0,5,0.0,0.0,9,0.0,0.0,13,0.0,0.0,29,0.0,0.0,81,0.0,2021-05-09 16:06,2021-05-09 16:07,0.0,data/derived/control_boxes/gen1_2008_control__L2T-7004_Mower_VRS.laz,data/derived/control_structure/gen1_2008_control__L2T-7004_Mower_VRS.npz,ok,1448,1055,0.0,4.0316
gen1_2008_control,L2T-7011 Mower VRS,500584.886,4837389.741,L2T,MN_SEDriftless_3_2021,ok,91333,81113,0.0,0.0,1,0.0,0.0,5,0.0,0.0,9,0.0,0.0,13,0.0,0.0,29,0.0,0.0,81,0.0,2021-05-08 16:28,2021-05-08 16:28,0.0,data/derived/control_boxes/gen1_2008_control__L2T-7011_Mower_VRS.laz,data/derived/control_structure/gen1_2008_control__L2T-7011_Mower_VRS.npz,ok,1460,1425,0.0,1.1584
gen1_2008_control,L2T-7018 Mower VRS,496405.068,4831762.221,L2T,MN_SEDriftless_3_2021,ok,199444,127425,0.296573,0.703582,1,0.184558,0.433619,5,0.145698,0.342408,9,0.130677,0.301987,13,0.083932,0.193459,29,0.032223,0.073976,81,0.26435,2021-05-08 18:06,2021-05-08 18:31,0.017,data/derived/control_boxes/gen1_2008_control__L2T-7018_Mower_VRS.laz,data/derived/control_structure/gen1_2008_control__L2T-7018_Mower_VRS.npz,ok,4775,1552,0.0,0.4635
gen1_2008_control,L2T-7021 Mower VRS,509134.2,4838890.584,L2T,MN_SEDriftless_3_2021,ok,131144,77439,0.004706,0.009434,1,0.006026,0.012136,5,0.020811,0.044739,9,0.01492,0.032001,13,0.00933,0.019828,29,0.036381,0.083604,81,0.031675,2021-05-08 15:48,2021-05-08 16:00,0.008,data/derived/control_boxes/gen1_2008_control__L2T-7021_Mower_VRS.laz,data/derived/control_structure/gen1_2008_control__L2T-7021_Mower_VRS.npz,ok,1550,1120,0.0,0.4629
gen1_2008_control,L2T-7037 Mower VRS,503281.896,4822799.299,L2T,MN_SEDriftless_3_2021,ok,98186,89164,0.022308,0.04512,1,0.004462,0.009024,5,0.002479,0.005013,9,0.005314,0.010777,13,0.005159,0.010477,29,0.002019,0.004096,81,0.020289,2021-05-09 15:36,2021-05-09 16:04,0.02,data/derived/control_boxes/gen1_2008_control__L2T-7037_Mower_VRS.laz,data/derived/control_structure/gen1_2008_control__L2T-7037_Mower_VRS.npz,ok,1490,1358,0.0,0.9051
gen1_2008_control,L2T-7204 Mower VRS,514551.827,4849176.338,L2T,MN_SEDriftless_3_2021,ok,104970,62538,0.0,0.0,1,0.0,0.0,5,0.0,0.0,9,0.0,0.0,13,0.003805,0.008063,29,0.022686,0.057042,81,0.022686,2021-05-09 15:29,2021-05-09 15:30,0.0,data/derived/control_boxes/gen1_2008_control__L2T-7204_Mower_VRS.laz,data/derived/control_structure/gen1_2008_control__L2T-7204_Mower_VRS.npz,ok,1436,1118,0.0,1.8815
gen1_2008_control,L2T-7208 Mower VRS,518764.927,4851839.618,L2T,MN_SEDriftless_3_2021,ok,92544,89574,0.0,0.0,1,0.0,0.0,5,0.0,0.0,9,0.0,0.0,13,0.0,0.0,29,0.0,0.0,81,0.0,2021-05-09 14:16,2021-05-09 14:17,0.0,data/derived/control_boxes/gen1_2008_control__L2T-7208_Mower_VRS.laz,data/derived/control_structure/gen1_2008_control__L2T-7208_Mower_VRS.npz,ok,1460,1396,0.0,6.0389
gen1_2008_control,L2T-7209 Mower VRS,516496.492,4848604.755,L2T,MN_SEDriftless_3_2021,ok,201614,113631,0.310461,0.743465,1,0.217524,0.518861,5,0.217486,0.517016,9,0.202083,0.481372,13,0.173404,0.411276,29,0.098811,0.22823,81,0.21165,2021-05-09 15:30,2021-05-09 15:38,0.006,data/derived/control_boxes/gen1_2008_control__L2T-7209_Mower_VRS.laz,data/derived/control_structure/gen1_2008_control__L2T-7209_Mower_VRS.npz,ok,5105,1638,0.0,5.4401
gen1_2008_control,L2T-7213 Mower VRS,520168.831,4841373.043,L2T,MN_SEDriftless_3_2021,ok,135239,89396,0.139271,0.299952,1,0.103995,0.224504,5,0.089131,0.191562,9,0.070048,0.15028,13,0.052161,0.113217,29,0.039094,0.086255,81,0.100177,2021-05-08 15:16,2021-05-11 15:00,2.989,data/derived/control_boxes/gen1_2008_control__L2T-7213_Mower_VRS.laz,data/derived/control_structure/gen1_2008_control__L2T-7213_Mower_VRS.npz,ok,1873,1081,0.0,0.3733
gen1_2008_control,L2T-7219 Mower VRS,532883.188,4827682.233,L2T,MN_SEDriftless_3_2021,ok,102163,90390,0.0,0.0,1,0.0,0.0,5,0.0,0.0,9,0.0,0.0,13,0.0,0.0,29,0.0,0.0,81,0.0,2022-05-06 20:52,2022-05-06 20:52,0.0,data/derived/control_boxes/gen1_2008_control__L2T-7219_Mower_VRS.laz,data/derived/control_structure/gen1_2008_control__L2T-7219_Mower_VRS.npz,ok,1726,1516,0.0,1.4657
gen1_2008_control,L2T-7220 Mower VRS,524426.88,4832480.956,L2T,MN_SEDriftless_3_2021,ok,90121,83276,0.0,0.0,1,0.0,0.0,5,0.0,0.0,9,0.0,0.0,13,0.0,0.0,29,0.000114,0.000229,81,0.000114,2021-05-08 18:00,2021-05-08 18:00,0.0,data/derived/control_boxes/gen1_2008_control__L2T-7220_Mower_VRS.laz,data/derived/control_structure/gen1_2008_control__L2T-7220_Mower_VRS.npz,ok,1282,1199,0.0,3.3106
gen1_2008_control,L2T-7228 Mower VRS,526757.417,4819703.691,L2T,MN_SEDriftless_3_2021,ok,89656,76048,0.0,0.0,1,0.0,0.0,5,0.0,0.0,9,0.0,0.0,13,0.0,0.0,29,0.00024,0.000482,81,0.00024,2021-05-11 15:37,2021-05-11 15:38,0.0,data/derived/control_boxes/gen1_2008_control__L2T-7228_Mower_VRS.laz,data/derived/control_structure/gen1_2008_control__L2T-7228_Mower_VRS.npz,ok,1471,1210,0.0,2.1828
gen1_2008_control,L2T-7234 Mower VRS,523728.98,4823359.733,L2T,MN_SEDriftless_3_2021,ok,178925,74275,0.0,0.0,1,0.010688,0.021969,5,0.019739,0.041677,9,0.031222,0.068286,13,0.068722,0.172336,29,0.105603,0.263807,81,0.105603,2021-05-09 15:31,2021-05-26 12:45,16.885,data/derived/control_boxes/gen1_2008_control__L2T-7234_Mower_VRS.laz,data/derived/control_structure/gen1_2008_control__L2T-7234_Mower_VRS.npz,ok,1632,1304,0.0,2.8672
gen1_2008_control,L2T-7241 Mower VRS,534725.527,4837541.937,L2T,MN_SEDriftless_3_2021,ok,256765,106151,0.0,0.0,1,0.002512,0.005038,5,0.003282,0.006584,9,0.003944,0.007921,13,0.050011,0.121448,29,0.083496,0.206682,81,0.083496,2022-05-06 23:12,2022-05-06 23:21,0.006,data/derived/control_boxes/gen1_2008_control__L2T-7241_Mower_VRS.laz,data/derived/control_structure/gen1_2008_control__L2T-7241_Mower_VRS.npz,ok,9071,3474,0.0,1.7322
gen1_2008_control,L2T-7250 Mower VRS,535425.072,4849262.469,L2T,MN_SEDriftless_3_2021,ok,237768,169111,0.0,0.0,1,0.0,0.0,5,0.0,0.0,9,7.4e-05,0.000148,13,3.3e-05,6.7e-05,29,0.000889,0.001844,81,0.000889,2022-05-08 00:07,2022-05-08 00:16,0.006,data/derived/control_boxes/gen1_2008_control__L2T-7250_Mower_VRS.laz,data/derived/control_structure/gen1_2008_control__L2T-7250_Mower_VRS.npz,ok,3554,2682,0.0,0.7439
gen1_2008_control,L2T-7252 Mower VRS,528004.818,4848671.038,L2T,MN_SEDriftless_3_2021,ok,170134,119553,0.0,0.0,1,0.0,0.0,5,0.0,0.0,9,0.0,0.0,13,0.0,0.0,29,2.9e-05,5.8e-05,81,2.9e-05,2022-05-08 00:14,2022-05-08 00:55,0.028,data/derived/control_boxes/gen1_2008_control__L2T-7252_Mower_VRS.laz,data/derived/control_structure/gen1_2008_control__L2T-7252_Mower_VRS.npz,ok,1515,1330,0.0,1.6738
gen1_2008_control,L2T-7259 Mower VRS,535189.102,4820186.5,L2T,MN_SEDriftless_3_2021,ok,218996,149598,0.0,0.0,1,0.0,0.0,5,0.0,0.0,9,0.000186,0.000373,13,0.000567,0.001137,29,0.000797,0.0016,81,0.000797,2022-04-27 17:14,2022-04-27 17:53,0.027,data/derived/control_boxes/gen1_2008_control__L2T-7259_Mower_VRS.laz,data/derived/control_structure/gen1_2008_control__L2T-7259_Mower_VRS.npz,ok,1498,1303,0.0,2.7411
gen1_2008_control,L2T-7272 Mower VRS,506060.563,4822795.205,L2T,MN_SEDriftless_3_2021,ok,111969,86710,0.0,0.0,1,0.0,0.0,5,0.000523,0.001048,9,0.000362,0.000726,13,0.001054,0.002117,29,0.000594,0.001193,81,0.001054,2021-05-09 15:35,2021-05-09 16:04,0.02,data/derived/control_boxes/gen1_2008_control__L2T-7272_Mower_VRS.laz,data/derived/control_structure/gen1_2008_control__L2T-7272_Mower_VRS.npz,ok,1482,1304,0.0,4.7268
gen1_2008_control,L3B-7008 Mower VRS,500830.923,4846643.83,L3B,MN_SEDriftless_3_2021,ok,111885,76837,0.279659,0.65606,1,0.210532,0.538426,5,0.181104,0.451554,9,0.158202,0.39534,13,0.100186,0.242668,29,0.073323,0.177004,81,0.206336,2021-05-09 16:07,2021-05-09 16:21,0.01,data/derived/control_boxes/gen1_2008_control__L3B-7008_Mower_VRS.laz,data/derived/control_structure/gen1_2008_control__L3B-7008_Mower_VRS.npz,ok,2344,1148,0.0,4.3961
gen1_2008_control,L3B-7012 Mower VRS,500703.179,4837406.637,L3B,MN_SEDriftless_3_2021,ok,99168,69191,0.072868,0.151318,1,0.116581,0.26719,5,0.109923,0.256193,9,0.109265,0.250427,13,0.109493,0.265377,29,0.069876,0.165919,81,0.046705,2021-05-08 16:28,2021-05-08 16:28,0.0,data/derived/control_boxes/gen1_2008_control__L3B-7012_Mower_VRS.laz,data/derived/control_structure/gen1_2008_control__L3B-7012_Mower_VRS.npz,ok,2072,1145,0.0,3.2495
gen1_2008_control,L3B-7025 Mower VRS,508911.97,4837896.266,L3B,MN_SEDriftless_3_2021,ok,239532,78426,0.0,0.0,1,0.0,0.0,5,0.004122,0.008321,9,0.017972,0.039426,13,0.077156,0.196111,29,0.155099,0.422081,81,0.155099,2021-05-08 16:00,2021-05-08 16:30,0.021,data/derived/control_boxes/gen1_2008_control__L3B-7025_Mower_VRS.laz,data/derived/control_structure/gen1_2008_control__L3B-7025_Mower_VRS.npz,ok,1719,1230,0.0,3.645
